id,temperature_c,created_at
76388,7.04,2026-03-12 04:17:40.634172+00
76389,7.65,2026-03-12 04:18:33.952529+00
76390,8.02,2026-03-12 04:19:11.969875+00
76391,7.53,2026-03-12 04:20:12.009534+00
76392,7.04,2026-03-12 04:21:26.645993+00
76393,7.35,2026-03-12 04:22:23.173408+00
76394,7.56,2026-03-12 04:23:07.158308+00
76395,6.45,2026-03-12 04:24:02.204072+00
76396,7.06,2026-03-12 04:25:34.380628+00
76397,6.58,2026-03-12 04:26:31.574142+00
76398,7.93,2026-03-12 04:27:43.98959+00
76399,7.48,2026-03-12 04:28:42.811108+00
76400,7.91,2026-03-12 04:29:15.707964+00
76401,7.58,2026-03-12 04:31:30.637789+00
76402,7.45,2026-03-12 04:32:19.92925+00
76403,6.72,2026-03-12 04:33:39.209403+00
76404,7.19,2026-03-12 04:34:45.317798+00
76405,7,2026-03-12 04:35:38.573305+00
76406,7.23,2026-03-12 04:36:06.508172+00
76407,8.23,2026-03-12 04:37:47.837054+00
76408,8.36,2026-03-12 04:38:25.497511+00
76409,7.56,2026-03-12 04:39:47.971413+00
76410,6.75,2026-03-12 04:40:33.326765+00
76411,7.15,2026-03-12 04:41:04.561261+00
76412,7.62,2026-03-12 04:42:12.180596+00
76413,7.98,2026-03-12 04:43:12.823953+00
76414,8.19,2026-03-12 04:44:32.357632+00
76415,6.6,2026-03-12 04:45:10.171754+00
76416,8.03,2026-03-12 04:47:40.503737+00
76417,8.26,2026-03-12 04:48:11.664586+00
76418,8.03,2026-03-12 04:49:43.122686+00
76419,7.72,2026-03-12 04:50:02.259574+00
76420,8.23,2026-03-12 04:51:14.402438+00
76421,7.93,2026-03-12 04:52:43.522866+00
76422,8.12,2026-03-12 04:53:43.957656+00
76423,7.32,2026-03-12 04:54:03.026405+00
76424,7.48,2026-03-12 04:55:34.333942+00
76425,7.58,2026-03-12 04:56:09.166578+00
76426,7.61,2026-03-12 04:57:25.723127+00
76427,6.53,2026-03-12 04:58:08.547824+00
76428,7.22,2026-03-12 04:59:05.967157+00
76429,7.42,2026-03-12 05:00:01.627978+00
76430,7.21,2026-03-12 05:02:38.860977+00
76431,8.1,2026-03-12 05:03:44.823509+00
76432,7.45,2026-03-12 05:04:44.492513+00
76433,7.99,2026-03-12 05:05:30.154554+00
76434,7.38,2026-03-12 05:06:16.854425+00
76435,8.29,2026-03-12 05:07:41.842484+00
76436,8.04,2026-03-12 05:08:08.04791+00
76437,7.99,2026-03-12 05:09:26.857772+00
76438,7.5,2026-03-12 05:10:30.779113+00
76439,8.19,2026-03-12 05:11:27.3843+00
76440,6.83,2026-03-12 05:12:16.718612+00
76441,7.25,2026-03-12 05:13:32.675856+00
76442,8.1,2026-03-12 05:14:11.897245+00
76443,7.65,2026-03-12 05:15:00.465323+00
76444,7.22,2026-03-12 05:16:00.142808+00
76445,7.12,2026-03-12 05:18:49.011321+00
76446,8.55,2026-03-12 05:19:10.236043+00
76447,6.61,2026-03-12 05:20:30.920247+00
76448,8.56,2026-03-12 05:21:28.303579+00
76449,8.38,2026-03-12 05:22:06.619967+00
76450,6.97,2026-03-12 05:23:08.372372+00
76451,6.62,2026-03-12 05:24:47.959429+00
76452,7.75,2026-03-12 05:25:05.867033+00
76453,7.31,2026-03-12 05:26:46.622624+00
76454,8.46,2026-03-12 05:27:30.94796+00
76455,7.96,2026-03-12 05:28:42.904705+00
76456,6.81,2026-03-12 05:29:29.436421+00
76457,7.85,2026-03-12 05:30:47.842486+00
76458,7.43,2026-03-12 05:31:18.563945+00
76459,7.25,2026-03-12 05:32:15.798978+00
76460,8.77,2026-03-12 05:34:44.472127+00
76461,8.49,2026-03-12 05:35:04.624694+00
76462,7.45,2026-03-12 05:36:19.513574+00
76463,7.98,2026-03-12 05:37:11.422114+00
76464,7.51,2026-03-12 05:38:48.557213+00
76465,7.75,2026-03-12 05:39:36.910184+00
76466,6.9,2026-03-12 05:40:22.675048+00
76467,8.54,2026-03-12 05:41:27.983459+00
76468,8.34,2026-03-12 05:42:21.292209+00
76469,7.65,2026-03-12 05:43:49.001829+00
76470,7.97,2026-03-12 05:44:41.617896+00
76471,8.37,2026-03-12 05:45:37.449438+00
76472,8.5,2026-03-12 05:46:33.255279+00
76473,8.26,2026-03-12 05:47:04.971066+00
76474,7.6,2026-03-12 05:48:40.263769+00
76475,8.39,2026-03-12 05:50:40.327852+00
76476,8.4,2026-03-12 05:51:37.608378+00
76477,7.15,2026-03-12 05:52:43.737484+00
76478,7.51,2026-03-12 05:53:35.64347+00
76479,8.31,2026-03-12 05:54:15.203533+00
76480,7.68,2026-03-12 05:55:30.040452+00
76481,8.38,2026-03-12 05:56:29.740297+00
76482,8.64,2026-03-12 05:57:35.24012+00
76483,7.98,2026-03-12 05:58:17.355568+00
76484,8.16,2026-03-12 05:59:12.542015+00
76485,8.26,2026-03-12 06:00:48.210706+00
76486,7.66,2026-03-12 06:01:19.547735+00
76487,7.14,2026-03-12 06:02:40.492362+00
76488,7.79,2026-03-12 06:03:29.573776+00
76489,7.59,2026-03-12 06:05:41.133761+00
76490,7.87,2026-03-12 06:06:09.876728+00
76491,7.28,2026-03-12 06:07:07.923047+00
76492,7.16,2026-03-12 06:08:18.271944+00
76493,8.51,2026-03-12 06:09:03.980824+00
76494,8.52,2026-03-12 06:10:32.003681+00
76495,8.62,2026-03-12 06:11:01.694581+00
76496,8.9,2026-03-12 06:12:41.536978+00
76497,8.95,2026-03-12 06:13:33.113238+00
76498,7.81,2026-03-12 06:14:45.310046+00
76499,8.48,2026-03-12 06:15:01.846935+00
76500,7.24,2026-03-12 06:16:32.329997+00
76501,8.56,2026-03-12 06:17:08.139523+00
76502,8.1,2026-03-12 06:18:03.568058+00
76503,8.59,2026-03-12 06:20:42.249309+00
76504,8.52,2026-03-12 06:21:38.994851+00
76505,8.74,2026-03-12 06:22:08.041108+00
76506,8.85,2026-03-12 06:23:12.997936+00
76507,7.66,2026-03-12 06:24:13.222041+00
76508,9.02,2026-03-12 06:25:26.831145+00
76509,8.49,2026-03-12 06:26:46.523285+00
76510,7.39,2026-03-12 06:27:36.013768+00
76511,8.6,2026-03-12 06:28:02.123256+00
76512,8.33,2026-03-12 06:29:10.51355+00
76513,8.45,2026-03-12 06:30:42.386311+00
76514,8.73,2026-03-12 06:31:42.63521+00
76515,9,2026-03-12 06:32:01.759253+00
76516,8.56,2026-03-12 06:33:35.421851+00
76517,8.24,2026-03-12 06:35:07.868784+00
76518,9.17,2026-03-12 06:36:35.81099+00
76519,7.55,2026-03-12 06:37:37.06473+00
76520,8.61,2026-03-12 06:38:37.988906+00
76521,8.84,2026-03-12 06:39:49.95562+00
76522,8.52,2026-03-12 06:40:32.073755+00
76523,9.09,2026-03-12 06:41:28.068911+00
76524,9.14,2026-03-12 06:42:14.018403+00
76525,8.48,2026-03-12 06:43:26.36159+00
76526,7.57,2026-03-12 06:44:10.346391+00
76527,8.36,2026-03-12 06:45:03.823371+00
76528,8.22,2026-03-12 06:46:28.996918+00
76529,8.72,2026-03-12 06:47:03.824843+00
76530,7.37,2026-03-12 06:48:49.164082+00
76531,9.17,2026-03-12 06:50:04.839594+00
76532,8.51,2026-03-12 06:51:05.718148+00
76533,9.16,2026-03-12 06:52:21.092628+00
76534,8.31,2026-03-12 06:53:22.750337+00
76535,9.1,2026-03-12 06:54:24.560602+00
76536,7.65,2026-03-12 06:55:13.681032+00
76537,9.05,2026-03-12 06:56:40.361009+00
76538,7.36,2026-03-12 06:57:07.514702+00
76539,8.48,2026-03-12 06:58:15.93128+00
76540,8.26,2026-03-12 06:59:43.531105+00
76541,8.38,2026-03-12 07:00:17.604977+00
76542,8.93,2026-03-12 07:01:37.020755+00
76543,8.92,2026-03-12 07:02:21.315308+00
76544,8.14,2026-03-12 07:04:21.860555+00
76545,9.34,2026-03-12 07:05:00.680448+00
76546,7.54,2026-03-12 07:06:29.610708+00
76547,8.55,2026-03-12 07:07:48.622204+00
76548,8.45,2026-03-12 07:08:41.042979+00
76549,8.98,2026-03-12 07:09:45.746278+00
76550,8.38,2026-03-12 07:10:32.600984+00
76551,7.59,2026-03-12 07:11:02.890804+00
76552,7.46,2026-03-12 07:12:17.225854+00
76553,7.49,2026-03-12 07:13:11.642149+00
76554,9.33,2026-03-12 07:14:20.445788+00
76555,8.07,2026-03-12 07:15:07.84956+00
76556,9.19,2026-03-12 07:16:32.3749+00
76557,8.47,2026-03-12 07:17:43.335566+00
76558,9.1,2026-03-12 07:19:13.73227+00
76559,8.26,2026-03-12 07:20:29.071236+00
76560,9.57,2026-03-12 07:21:43.836687+00
76561,7.69,2026-03-12 07:22:28.25856+00
76562,8.52,2026-03-12 07:23:39.746486+00
76563,9.38,2026-03-12 07:24:21.885934+00
76564,8.28,2026-03-12 07:25:15.723387+00
76565,9.28,2026-03-12 07:26:21.7444+00
76566,9.02,2026-03-12 07:27:43.009328+00
76567,9.13,2026-03-12 07:28:02.175293+00
76568,8.33,2026-03-12 07:29:29.929656+00
76569,9,2026-03-12 07:30:21.926849+00
76570,9,2026-03-12 07:31:27.703314+00
76571,9.1,2026-03-12 07:33:26.255223+00
76572,8.37,2026-03-12 07:34:48.021877+00
76573,9.68,2026-03-12 07:35:41.941652+00
76574,9.46,2026-03-12 07:36:31.928899+00
76575,8.71,2026-03-12 07:37:43.295842+00
76576,8.86,2026-03-12 07:38:23.371602+00
76577,8.92,2026-03-12 07:39:06.442874+00
76578,9.48,2026-03-12 07:40:47.080145+00
76579,8.24,2026-03-12 07:41:20.468285+00
76580,9.63,2026-03-12 07:42:35.212179+00
76581,9.66,2026-03-12 07:43:48.482203+00
76582,9.57,2026-03-12 07:44:06.249436+00
76583,8.5,2026-03-12 07:45:23.295557+00
76584,9.8,2026-03-12 07:46:31.020277+00
76585,8.56,2026-03-12 07:48:31.778761+00
76586,8.97,2026-03-12 07:49:25.399678+00
76587,9.13,2026-03-12 07:50:26.300644+00
76588,9.32,2026-03-12 07:51:07.993414+00
76589,8.59,2026-03-12 07:52:05.612688+00
76590,9.5,2026-03-12 07:53:42.987828+00
76591,8.46,2026-03-12 07:54:30.280419+00
76592,9.38,2026-03-12 07:55:17.707992+00
76593,9.8,2026-03-12 07:56:47.941952+00
76594,9.34,2026-03-12 07:57:16.50306+00
76595,8.43,2026-03-12 07:58:21.342451+00
76596,8.43,2026-03-12 07:59:07.593747+00
76597,9.06,2026-03-12 08:00:47.415092+00
76598,8.76,2026-03-12 08:01:34.026005+00
76599,9.42,2026-03-12 08:02:18.555838+00
76600,8.85,2026-03-12 08:04:14.806141+00
76601,9.24,2026-03-12 08:05:49.752246+00
76602,9.97,2026-03-12 08:06:14.794758+00
76603,9.88,2026-03-12 08:07:20.918044+00
76604,9.44,2026-03-12 08:08:26.154796+00
76605,9.7,2026-03-12 08:09:24.575105+00
76606,8.72,2026-03-12 08:10:46.672328+00
76607,9.54,2026-03-12 08:11:35.890759+00
76608,10.25,2026-03-12 08:12:18.025173+00
76609,9.95,2026-03-12 08:13:07.317624+00
76610,8.63,2026-03-12 08:14:04.073894+00
76611,9.02,2026-03-12 08:15:02.121823+00
76612,8.72,2026-03-12 08:16:39.632981+00
76613,9.28,2026-03-12 08:17:12.286392+00
76614,9.69,2026-03-12 08:19:48.482824+00
76615,10.16,2026-03-12 08:20:33.04423+00
76616,10.15,2026-03-12 08:21:07.563205+00
76617,9.21,2026-03-12 08:22:27.538292+00
76618,10.47,2026-03-12 08:23:37.915331+00
76619,9.12,2026-03-12 08:24:40.915082+00
76620,9.67,2026-03-12 08:25:39.8632+00
76621,10.2,2026-03-12 08:26:29.170052+00
76622,10.55,2026-03-12 08:27:04.913003+00
76623,9.93,2026-03-12 08:28:39.945129+00
76624,8.84,2026-03-12 08:29:21.095676+00
76625,9.71,2026-03-12 08:30:16.729231+00
76626,10.34,2026-03-12 08:31:31.453637+00
76627,8.83,2026-03-12 08:33:20.120087+00
76628,9.76,2026-03-12 08:34:27.448499+00
76629,9.8,2026-03-12 08:35:28.461906+00
76630,10.51,2026-03-12 08:36:44.942745+00
76631,8.87,2026-03-12 08:37:09.319235+00
76632,9.59,2026-03-12 08:38:01.103527+00
76633,9.52,2026-03-12 08:39:24.013619+00
76634,8.98,2026-03-12 08:40:09.7442+00
76635,9.95,2026-03-12 08:41:04.995847+00
76636,10.64,2026-03-12 08:42:07.313457+00
76637,9.89,2026-03-12 08:43:01.406132+00
76638,9.29,2026-03-12 08:44:19.692889+00
76639,9.78,2026-03-12 08:45:12.33733+00
76640,9.48,2026-03-12 08:46:22.315575+00
76641,9.21,2026-03-12 08:48:01.506806+00
76642,9.33,2026-03-12 08:49:31.853847+00
76643,10.34,2026-03-12 08:50:35.653191+00
76644,9.93,2026-03-12 08:51:42.282997+00
76645,10.5,2026-03-12 08:52:32.187006+00
76646,9.11,2026-03-12 08:53:06.349338+00
76647,9.99,2026-03-12 08:54:00.852364+00
76648,10.53,2026-03-12 08:55:08.611867+00
76649,10.84,2026-03-12 08:56:33.773975+00
76650,9.76,2026-03-12 08:57:10.439636+00
76651,10.94,2026-03-12 08:58:39.08385+00
76652,9.22,2026-03-12 08:59:42.705059+00
76653,9.12,2026-03-12 09:00:42.981003+00
76654,9.74,2026-03-12 09:01:45.476472+00
76655,10.36,2026-03-12 09:03:08.159185+00
76656,10.99,2026-03-12 09:04:15.511315+00
76657,10.61,2026-03-12 09:05:09.528847+00
76658,11.03,2026-03-12 09:06:09.917197+00
76659,10.61,2026-03-12 09:07:49.727633+00
76660,9.84,2026-03-12 09:08:44.579118+00
76661,10.32,2026-03-12 09:09:28.854665+00
76662,10.81,2026-03-12 09:10:38.368445+00
76663,10.24,2026-03-12 09:11:10.804286+00
76664,9.92,2026-03-12 09:12:38.621437+00
76665,9.11,2026-03-12 09:13:11.394768+00
76666,10.89,2026-03-12 09:14:29.740561+00
76667,9.97,2026-03-12 09:15:34.296806+00
76668,9.99,2026-03-12 09:17:08.300032+00
76669,10.45,2026-03-12 09:18:35.045937+00
76670,9.57,2026-03-12 09:19:12.126569+00
76671,9.86,2026-03-12 09:20:19.249942+00
76672,10.48,2026-03-12 09:21:40.817266+00
76673,9.86,2026-03-12 09:22:41.146172+00
76674,9.58,2026-03-12 09:23:39.528001+00
76675,11.07,2026-03-12 09:24:13.18241+00
76676,10.23,2026-03-12 09:25:05.978804+00
76677,9.84,2026-03-12 09:26:49.12555+00
76678,10.49,2026-03-12 09:27:06.657224+00
76679,10.17,2026-03-12 09:28:47.136638+00
76680,10.21,2026-03-12 09:29:45.031849+00
76681,10.8,2026-03-12 09:30:30.145627+00
76682,11.09,2026-03-12 09:33:43.238144+00
76683,10.66,2026-03-12 09:34:12.084796+00
76684,11.16,2026-03-12 09:35:44.869488+00
76685,10.72,2026-03-12 09:36:32.128772+00
76686,11.21,2026-03-12 09:37:36.841117+00
76687,11.34,2026-03-12 09:38:15.635153+00
76688,11.38,2026-03-12 09:39:25.977791+00
76689,10.14,2026-03-12 09:40:18.298359+00
76690,10.37,2026-03-12 09:41:17.360518+00
76691,10.3,2026-03-12 09:42:21.180417+00
76692,11.44,2026-03-12 09:43:24.774207+00
76693,11.61,2026-03-12 09:45:09.53514+00
76694,10.42,2026-03-12 09:46:45.264456+00
76695,10.46,2026-03-12 09:47:19.528308+00
76696,10.58,2026-03-12 09:48:11.241246+00
76697,10,2026-03-12 09:49:01.594438+00
76698,11.51,2026-03-12 09:50:25.584002+00
76699,11.56,2026-03-12 09:51:49.939263+00
76700,11.48,2026-03-12 09:52:06.903361+00
76701,11.42,2026-03-12 09:53:14.648295+00
76702,10.27,2026-03-12 09:54:02.480683+00
76703,10.18,2026-03-12 09:55:49.366637+00
76704,11.69,2026-03-12 09:56:23.621247+00
76705,11.23,2026-03-12 09:57:29.545524+00
76706,10.8,2026-03-12 09:58:13.215204+00
76707,11.01,2026-03-12 10:01:04.773893+00
76708,10.8,2026-03-12 10:02:05.776758+00
76709,10.14,2026-03-12 10:03:37.236086+00
76710,11.58,2026-03-12 10:04:43.721073+00
76711,10.84,2026-03-12 10:05:46.015604+00
76712,10.69,2026-03-12 10:06:37.388802+00
76713,11.69,2026-03-12 10:07:07.294414+00
76714,10.35,2026-03-12 10:08:42.050117+00
76715,11.82,2026-03-12 10:09:32.904297+00
76716,10.25,2026-03-12 10:10:21.339716+00
76717,11.49,2026-03-12 10:11:18.899395+00
76718,10.32,2026-03-12 10:12:38.753284+00
76719,10.89,2026-03-12 10:14:15.538787+00
76720,11.18,2026-03-12 10:15:00.33972+00
76721,12.13,2026-03-12 10:16:26.024775+00
76722,10.76,2026-03-12 10:17:40.189807+00
76723,11.44,2026-03-12 10:18:31.28317+00
76724,11.77,2026-03-12 10:19:04.245417+00
76725,11.84,2026-03-12 10:20:04.584531+00
76726,10.88,2026-03-12 10:21:43.57249+00
76727,12.12,2026-03-12 10:22:30.325432+00
76728,12.1,2026-03-12 10:23:00.216308+00
76729,10.65,2026-03-12 10:24:44.915294+00
76730,10.22,2026-03-12 10:25:36.039652+00
76731,10.35,2026-03-12 10:26:23.450093+00
76732,12.1,2026-03-12 10:27:35.967502+00
76733,10.57,2026-03-12 10:29:29.951444+00
76734,11.31,2026-03-12 10:30:43.303008+00
76735,11.62,2026-03-12 10:31:03.196462+00
76736,10.44,2026-03-12 10:32:30.314649+00
76737,10.98,2026-03-12 10:33:15.099746+00
76738,11.78,2026-03-12 10:34:14.493548+00
76739,10.58,2026-03-12 10:35:15.598219+00
76740,11.94,2026-03-12 10:36:30.741316+00
76741,11.59,2026-03-12 10:37:22.018541+00
76742,10.96,2026-03-12 10:38:45.014189+00
76743,11.92,2026-03-12 10:39:30.557181+00
76744,11.85,2026-03-12 10:40:09.949565+00
76745,10.3,2026-03-12 10:41:07.959025+00
76746,10.35,2026-03-12 10:42:34.850499+00
76747,12.13,2026-03-12 10:44:48.186058+00
76748,10.82,2026-03-12 10:45:06.992078+00
76749,10.54,2026-03-12 10:46:43.969126+00
76750,10.61,2026-03-12 10:47:24.495446+00
76751,10.72,2026-03-12 10:48:12.558892+00
76752,11,2026-03-12 10:49:04.339791+00
76753,11.67,2026-03-12 10:50:42.301151+00
76754,10.67,2026-03-12 10:51:08.423069+00
76755,12.02,2026-03-12 10:52:06.543512+00
76756,10.83,2026-03-12 10:53:28.957743+00
76757,12.14,2026-03-12 10:54:20.008691+00
76758,11.51,2026-03-12 10:55:22.173339+00
76759,11.42,2026-03-12 10:56:18.556795+00
76760,10.48,2026-03-12 10:58:28.090514+00
76761,10.22,2026-03-12 10:59:28.77705+00
76762,10.94,2026-03-12 11:00:25.187766+00
76763,12.03,2026-03-12 11:01:05.346493+00
76764,11.26,2026-03-12 11:02:28.899185+00
76765,11.54,2026-03-12 11:03:03.48124+00
76766,12.07,2026-03-12 11:04:13.927853+00
76767,11.22,2026-03-12 11:05:46.110132+00
76768,11.98,2026-03-12 11:06:08.405608+00
76769,10.37,2026-03-12 11:07:27.558891+00
76770,11.14,2026-03-12 11:08:11.408885+00
76771,10.83,2026-03-12 11:09:27.632586+00
76772,11.04,2026-03-12 11:10:28.458462+00
76773,11.6,2026-03-12 11:11:35.494413+00
76774,11.77,2026-03-12 11:12:01.567108+00
76775,10.7,2026-03-12 11:14:07.409255+00
76776,11.46,2026-03-12 11:15:36.24489+00
76777,11.62,2026-03-12 11:16:32.007596+00
76778,12.06,2026-03-12 11:17:23.792839+00
76779,11.01,2026-03-12 11:18:43.916574+00
76780,10.7,2026-03-12 11:19:49.990926+00
76781,12.26,2026-03-12 11:20:45.287732+00
76782,12.31,2026-03-12 11:21:14.96563+00
76783,12.16,2026-03-12 11:22:30.309526+00
76784,10.91,2026-03-12 11:23:34.75325+00
76785,10.42,2026-03-12 11:24:02.38435+00
76786,10.95,2026-03-12 11:25:27.367085+00
76787,11.5,2026-03-12 11:26:14.667001+00
76788,10.77,2026-03-12 11:27:04.361334+00
76789,11.38,2026-03-12 11:29:39.508791+00
76790,10.5,2026-03-12 11:30:26.868992+00
76791,11.78,2026-03-12 11:31:44.605982+00
76792,12.28,2026-03-12 11:32:25.578518+00
76793,11.72,2026-03-12 11:34:30.548291+00
76794,11.67,2026-03-12 11:35:23.669902+00
76795,10.69,2026-03-12 11:36:20.665767+00
76796,11.5,2026-03-12 11:37:47.733451+00
76797,10.61,2026-03-12 11:38:23.783232+00
76798,11.01,2026-03-12 11:40:43.388606+00
76799,10.47,2026-03-12 11:41:22.312696+00
76800,11.54,2026-03-12 11:42:15.497872+00
76801,11.43,2026-03-12 11:43:02.632748+00
76802,11.11,2026-03-12 11:44:05.210575+00
76803,10.95,2026-03-12 11:45:03.465021+00
76804,10.56,2026-03-12 11:46:04.16167+00
76805,10.65,2026-03-12 11:47:23.751163+00
76806,10.64,2026-03-12 11:48:21.500399+00
76807,11.49,2026-03-12 11:49:38.193977+00
76808,10.79,2026-03-12 11:50:30.889916+00
76809,12.21,2026-03-12 11:51:36.169621+00
76810,12.36,2026-03-12 11:52:10.103802+00
76811,10.62,2026-03-12 11:54:03.909932+00
76812,12.06,2026-03-12 11:55:20.778072+00
76813,12.5,2026-03-12 11:56:32.7149+00
76814,11.68,2026-03-12 11:57:47.302582+00
76815,11.3,2026-03-12 11:58:46.048677+00
76816,11.49,2026-03-12 11:59:00.23778+00
76817,11.08,2026-03-12 12:00:28.143643+00
76818,11.89,2026-03-12 12:01:07.318063+00
76819,10.86,2026-03-12 12:02:45.055445+00
76820,10.7,2026-03-12 12:03:49.019647+00
76821,11.82,2026-03-12 12:04:33.012955+00
76822,10.6,2026-03-12 12:05:05.455865+00
76823,11.01,2026-03-12 12:06:02.350565+00
76824,12.48,2026-03-12 12:07:15.999236+00
76825,12.34,2026-03-12 12:09:38.01265+00
76826,12.4,2026-03-12 12:10:20.904396+00
76827,11.07,2026-03-12 12:11:35.95307+00
76828,11.58,2026-03-12 12:12:07.218614+00
76829,12.33,2026-03-12 12:13:34.55833+00
76830,11.73,2026-03-12 12:14:18.008101+00
76831,12.21,2026-03-12 12:15:04.939864+00
76832,12.12,2026-03-12 12:16:16.879806+00
76833,10.83,2026-03-12 12:17:12.364254+00
76834,11.68,2026-03-12 12:18:00.715119+00
76835,11.67,2026-03-12 12:19:06.963959+00
76836,10.6,2026-03-12 12:20:19.150222+00
76837,11.7,2026-03-12 12:22:33.31195+00
76838,11.92,2026-03-12 12:23:23.275267+00
76839,11.7,2026-03-12 12:24:44.341932+00
76840,11.13,2026-03-12 12:25:24.656487+00
76841,12.73,2026-03-12 12:26:01.942431+00
76842,11.34,2026-03-12 12:27:06.77307+00
76843,11.5,2026-03-12 12:28:11.820534+00
76844,11.18,2026-03-12 12:29:36.554598+00
76845,12.6,2026-03-12 12:30:31.333025+00
76846,11.79,2026-03-12 12:31:01.109513+00
76847,12.46,2026-03-12 12:32:08.895918+00
76848,11.8,2026-03-12 12:33:15.731761+00
76849,12.23,2026-03-12 12:34:49.105119+00
76850,10.94,2026-03-12 12:35:16.068806+00
76851,11.38,2026-03-12 12:37:04.769645+00
76852,12.25,2026-03-12 12:38:30.511895+00
76853,11.49,2026-03-12 12:39:16.669818+00
76854,12.06,2026-03-12 12:40:08.411302+00
76855,11.93,2026-03-12 12:41:17.546717+00
76856,10.96,2026-03-12 12:42:37.658982+00
76857,12.59,2026-03-12 12:43:15.313528+00
76858,11.63,2026-03-12 12:44:25.388922+00
76859,11.69,2026-03-12 12:45:26.704889+00
76860,11.43,2026-03-12 12:46:29.313043+00
76861,10.97,2026-03-12 12:47:12.194812+00
76862,11.81,2026-03-12 12:48:07.056994+00
76863,10.61,2026-03-12 12:49:21.125738+00
76864,11.94,2026-03-12 12:50:04.029256+00
76865,12,2026-03-12 12:52:05.96515+00
76866,12.53,2026-03-12 12:53:07.887468+00
76867,12.26,2026-03-12 12:54:08.541704+00
76868,11.77,2026-03-12 12:55:38.131652+00
76869,11.59,2026-03-12 12:56:35.93991+00
76870,11.79,2026-03-12 12:57:29.073407+00
76871,11.13,2026-03-12 12:58:18.499275+00
76872,10.95,2026-03-12 12:59:29.728947+00
76873,12.53,2026-03-12 13:00:49.738684+00
76874,12.04,2026-03-12 13:01:04.629749+00
76875,12.19,2026-03-12 13:02:48.227176+00
76876,12.42,2026-03-12 13:03:13.492379+00
76877,11.84,2026-03-12 13:05:30.742988+00
76878,10.87,2026-03-12 13:06:25.011425+00
76879,12.23,2026-03-12 13:07:35.885036+00
76880,11.55,2026-03-12 13:08:35.512809+00
76881,10.86,2026-03-12 13:09:43.059592+00
76882,11.18,2026-03-12 13:10:12.211369+00
76883,12.21,2026-03-12 13:11:19.586513+00
76884,12.56,2026-03-12 13:12:22.223019+00
76885,12.28,2026-03-12 13:13:36.148918+00
76886,11.15,2026-03-12 13:14:39.947554+00
76887,12.57,2026-03-12 13:15:46.859394+00
76888,12.17,2026-03-12 13:16:09.409185+00
76889,11.69,2026-03-12 13:17:07.205894+00
76890,10.83,2026-03-12 13:18:34.958231+00
76891,12.59,2026-03-12 13:20:23.749515+00
76892,11.47,2026-03-12 13:21:02.534199+00
76893,11.74,2026-03-12 13:22:14.190908+00
76894,11.89,2026-03-12 13:23:15.20048+00
76895,11.44,2026-03-12 13:24:49.256269+00
76896,11.8,2026-03-12 13:25:26.359791+00
76897,11.59,2026-03-12 13:26:11.416665+00
